imdbID,Title,YearSinceRelease,Runtime,AvgDirectorRating,AvgWriterRating,AvgCastRating,imdbRating,Budget,Revenue,budget_norm_E8,revenue_norm_E8,mpaaRating_G,mpaaRating_NC-17,mpaaRating_PG,mpaaRating_PG-13,mpaaRating_R,mpaaRating_UNRATED,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Biography,Genre_Crime,Genre_Drama,Genre_Documentary,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Thriller,Genre_Western,Genre_Sport,Genre_Music,Genre_Musical,Genre_War,Language_English,Language_Spanish,Language_European,Language_Asian,Language_Arabic,Language_Other,Countrys_English,Countrys_Spanish,Countrys_European,Countrys_Asian,Countrys_Arabic,Countrys_Other
tt0466909,The Omen,10,110,5.7,5.6,6,5.5,25000000,119188334,0.25,1.19188334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0250797,Unfaithful,14,124,6.7,6.6,6.2,6.7,50000000,119137784,0.5,1.19137784,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0361596,Fahrenheit 9/11,12,122,7.1,7.1,7.2,7.5,6000000,119114517,0.06,1.19114517,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0472062,Charlie Wilson's War,9,102,6.4,7.2,6.8,7.1,75000000,119000410,0.75,1.1900041,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0139462,Message in a Bottle,17,131,6.4,6.4,6.1,6.1,80000000,118880016,0.8,1.18880016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1430626,The Pirates! Band of Misfits,4,88,6.8,6.7,6.5,6.7,60000000,118338361,0.6,1.18338361,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0106375,Beethoven's 2nd,23,89,4.9,5.2,5.5,4.7,15000000,118243066,0.15,1.18243066,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0120844,Star Trek: Insurrection,18,103,6,6.6,6.4,6.4,70000000,118000000,0.7,1.18,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
tt2013293,The Wind Rises,3,126,8.1,7.7,6.4,7.8,30000000,117932401,0.3,1.17932401,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0486822,Disturbia,9,105,6.3,6,6.2,6.9,20000000,117760134,0.2,1.17760134,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
tt0181316,Blue Streak,17,93,5.6,6,6,6.3,65000000,117758500,0.65,1.177585,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
tt0414982,Final Destination 3,10,93,5.3,5.9,5.5,5.8,25000000,117719158,0.25,1.17719158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt1670345,Now You See Me,3,115,6.7,6.6,6.4,7.3,75000000,117698894,0.75,1.17698894,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
tt0109446,The Client,22,119,6.3,6.5,6.4,6.7,45000000,117615211,0.45,1.17615211,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0356618,The Forgotten,12,91,6,6,6.1,5.8,42000000,117575636,0.42,1.17575636,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0183790,A Knight's Tale,15,132,6.9,6.7,6.2,6.9,65000000,117487473,0.65,1.17487473,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0106701,Dennis the Menace,23,94,5.3,5.1,6.1,5.5,35000000,117270765,0.35,1.17270765,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0121164,Corpse Bride,11,77,7.2,7,6.8,7.4,40000000,117195061,0.4,1.17195061,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1499658,Horrible Bosses,5,98,6.6,6.6,6.6,6.9,35000000,117000000,0.35,1.17,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1588173,Warm Bodies,3,98,6.9,7,6.1,6.9,35000000,116980662,0.35,1.16980662,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
tt0107822,The Piano,23,121,6.4,6.1,6.3,7.6,7000000,116700000,0.07,1.167,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0133952,The Siege,18,116,7.1,6.6,6.5,6.3,70000000,116672912,0.7,1.16672912,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0257076,S.W.A.T.,13,117,6.5,6.2,6.1,6,80000000,116643346,0.8,1.16643346,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0116313,The First Wives Club,20,103,5.9,6.1,6.1,6.2,26000000,116400000,0.26,1.164,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
tt0108162,Sliver,23,107,6.6,5.4,5.6,4.9,40000000,116300000,0.4,1.163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
tt0112641,Casino,21,178,7.7,8.3,6.2,8.2,52000000,116112375,0.52,1.16112375,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt1327773,Lee Daniels' The Butler,3,132,6.5,7.1,6.3,7.1,25000000,115922175,0.25,1.15922175,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tt0296572,The Chronicles of Riddick,12,119,6.5,6.1,6.5,6.7,105000000,115772733,1.05,1.15772733,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt1179056,A Nightmare on Elm Street,6,95,5.2,5.8,6.3,5.2,35000000,115664037,0.35,1.15664037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
tt0332280,The Notebook,12,123,6.8,7.1,7,7.9,29000000,115603229,0.29,1.15603229,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0376541,Closer,12,104,6.4,7.1,6.6,7.3,27000000,115505027,0.27,1.15505027,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1981677,Pitch Perfect,4,112,6.8,7,6.4,7.2,17000000,115350426,0.17,1.15350426,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0116136,DragonHeart,20,103,5.8,5.6,6,6.4,57000000,115267375,0.57,1.15267375,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0989757,Dear John,6,108,6.8,6.7,6.1,6.3,25000000,114977104,0.25,1.14977104,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
tt1007029,The Iron Lady,5,105,6.4,6.4,6.6,6.4,13000000,114956699,0.13,1.14956699,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0329101,Freddy vs. Jason,13,97,6.3,5.5,5.2,5.8,30000000,114908830,0.3,1.1490883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0410297,The Lake House,10,99,6.9,6.8,6.1,6.8,40000000,114830111,0.4,1.14830111,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
tt0901476,Bride Wars,7,89,5.6,5.4,6,5.4,30000000,114663461,0.3,1.14663461,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0277434,We Were Soldiers,14,138,6.6,6.8,6.3,7.1,75000000,114660784,0.75,1.14660784,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
tt1535438,Hope Springs,4,100,6.3,6.6,6.5,6.3,30000000,114281051,0.3,1.14281051,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0462590,Step Up,10,104,6,5.7,6.2,6.5,12000000,114194847,0.12,1.14194847,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt1067583,Water for Elephants,5,120,7,6.9,6.3,6.9,38000000,114156230,0.38,1.1415623,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0200550,Coyote Ugly,16,100,5,5.5,6,5.6,80000000,113916474,0.8,1.13916474,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1132626,Saw V,8,92,5.5,6,5.2,5.8,10800000,113857533,0.108,1.13857533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0278504,Insomnia,14,118,8.4,6.6,6.6,7.2,46000000,113714830,0.46,1.1371483,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0113492,Judge Dredd,21,96,5.8,5.8,5.3,5.4,90000000,113493481,0.9,1.13493481,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0117765,Striptease,20,115,5.6,4.9,5.6,4.3,50000000,113309743,0.5,1.13309743,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0758774,Body of Lies,8,128,7,6.9,7,7.1,70000000,113280098,0.7,1.13280098,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0462499,Rambo,8,92,6.9,6.5,5.6,7.1,50000000,113244290,0.5,1.1324429,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
tt0381707,White Chicks,12,109,5.4,5.3,5.5,5.4,37000000,113086475,0.37,1.13086475,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0824747,Changeling,8,141,7.2,6.9,6.8,7.8,55000000,113020255,0.55,1.13020255,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0395699,The Pacifier,11,95,6,5.9,6,5.5,56000000,113006880,0.56,1.1300688,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0114508,Species,21,108,6.4,4.6,5.8,5.8,35000000,113000000,0.35,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0120611,Blade,18,120,6.1,6,5.8,7.1,45000000,112601065,0.45,1.12601065,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt2140373,Saving Mr. Banks,3,125,7.1,6.4,7.1,7.5,35000000,112544580,0.35,1.1254458,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,6,82,5.4,5.5,5.7,4.3,85000000,112483764,0.85,1.12483764,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
tt0808510,Tooth Fairy,6,101,5.2,5.8,6,5,48000000,112462508,0.48,1.12462508,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1611224,Abraham Lincoln: Vampire Hunter,4,105,5.3,6,6.2,5.9,69000000,112265139,0.69,1.12265139,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt3541262,The Admiral,2,126,6.8,6.8,7,7.1,9500000,112156811,0.095,1.12156811,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
tt0109836,Mary Shelley's Frankenstein,22,123,6.8,6.4,6.7,6.4,45000000,112000000,0.45,1.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
tt2561572,Get Hard,1,100,6.1,6.7,6.1,6.1,40000000,111711453,0.4,1.11711453,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0401855,Underworld: Evolution,10,106,6.8,6.7,6.2,6.8,50000000,111340801,0.5,1.11340801,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0770752,Fool's Gold,8,112,6.1,5.6,6,5.6,70000000,111231041,0.7,1.11231041,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0377818,The Dukes of Hazzard,11,104,5.8,5.7,5.5,5.1,50000000,110803676,0.5,1.10803676,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0113957,The Net,21,114,6.2,5.2,6,5.8,22000000,110627965,0.22,1.10627965,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1121096,Seventh Son,2,102,6.6,6.3,6.5,5.5,95000000,110623265,0.95,1.10623265,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0
tt0322330,Freaky Friday,13,97,6.3,6.5,5.7,6.1,26000000,110230332,0.26,1.10230332,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1210166,Moneyball,5,133,7.3,6.9,6.8,7.6,50000000,110206216,0.5,1.10206216,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0249462,Billy Elliot,16,110,7.4,6.9,6.7,7.7,5000000,110000000,0.05,1.1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0280030,Return to Never Land,14,72,6,6.3,6.1,5.8,20000000,109862682,0.2,1.09862682,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0482571,The Prestige,10,130,8.4,8.5,6.6,8.5,40000000,109676311,0.4,1.09676311,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0133240,Treasure Planet,14,95,7.4,7,6.6,7.1,140000000,109578115,1.4,1.09578115,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
tt0375063,Sideways,12,126,6.7,7.2,6.2,7.6,16000000,109502303,0.16,1.09502303,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0405422,The 40-Year-Old Virgin,11,116,6.5,6.7,6.3,7.2,26000000,109449237,0.26,1.09449237,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0119174,The Game,19,129,7.8,5.2,6.5,7.8,50000000,109423648,0.5,1.09423648,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0393597,Earth,9,90,7.6,7.5,6.8,8,15000000,109000000,0.15,1.09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
tt1129442,Transporter 3,8,104,5.9,6.2,5.8,6.1,30000000,108979549,0.3,1.08979549,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0274558,The Hours,14,114,7.4,7,6.5,7.6,25000000,108846072,0.25,1.08846072,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2975578,The Purge: Anarchy,2,103,6,6.2,6.2,6.5,9000000,108782847,0.09,1.08782847,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0881320,Sanctum,5,108,6.7,6.2,6.3,5.9,30000000,108609310,0.3,1.0860931,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1921064,Pompeii,2,105,6,5.9,5.8,5.6,130000000,108550407,1.3,1.08550407,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
tt0352248,Cinderella Man,11,144,6.9,7.5,6.4,8,88000000,108539911,0.88,1.08539911,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt1093908,Confessions of a Shopaholic,7,104,6.5,5.9,6.1,5.8,40000000,108332743,0.4,1.08332743,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0787474,The Boxtrolls,2,96,6.7,6.8,6.6,6.8,60000000,108255770,0.6,1.0825577,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt1638355,The Man from U.N.C.L.E.,1,116,7.1,6.7,6.5,7.4,75000000,108145109,0.75,1.08145109,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
tt0317648,Hidalgo,12,136,6.4,6.5,6.4,6.7,100000000,108103450,1,1.0810345,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
tt0384806,The Amityville Horror,11,90,6.7,6.1,6,6,19000000,108047131,0.19,1.08047131,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0120188,Three Kings,17,114,6.8,6.8,6.4,7.2,75000000,108000000,0.75,1.08,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0344854,Arthur and the Invisibles,10,94,6.7,5.9,5.9,6,86000000,107944236,0.86,1.07944236,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0112346,The American President,21,114,6.6,7.3,6.3,6.8,62000000,107879496,0.62,1.07879496,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0104694,A League of Their Own,24,128,6.6,6.6,6.3,7.2,40000000,107458785,0.4,1.07458785,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt3450650,Paul Blart: Mall Cop 2,1,94,5.8,4.9,5.6,4.4,30000000,107275897,0.3,1.07275897,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0109040,Ace Ventura: Pet Detective,22,86,6.1,6.3,5.6,6.9,15000000,107217396,0.15,1.07217396,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
tt0162650,Shaft,16,99,6.6,6.1,6.5,5.9,46000000,107196498,0.46,1.07196498,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
tt1623288,ParaNorman,4,92,7.3,8.1,6.3,7,60000000,107139399,0.6,1.07139399,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0324216,The Texas Chainsaw Massacre,13,98,5.3,5,5.6,6.2,9500000,107071655,0.095,1.07071655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2170439,Horrible Bosses 2,2,108,6.2,6.5,6.1,6.3,42000000,106645357,0.42,1.06645357,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0190138,The Whole Nine Yards,16,98,6.2,6,5.9,6.7,41300000,106371651,0.413,1.06371651,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
tt1075417,Race to Witch Mountain,7,98,5.8,6.1,6.2,5.7,50000000,106303988,0.5,1.06303988,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0257360,About Schmidt,14,125,6.7,7.1,6.4,7.2,30000000,105834556,0.3,1.05834556,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1055292,Life as We Know It,6,114,6.8,6.2,6,6.6,38000000,105610124,0.38,1.05610124,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0355295,The Brothers Grimm,11,118,7,6,6.2,5.9,88000000,105316267,0.88,1.05316267,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1321870,Gangster Squad,3,113,6.9,6.8,6.3,6.8,60000000,105200903,0.6,1.05200903,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt1212419,Hereafter,6,129,7.2,7.1,6.2,6.5,50000000,105197635,0.5,1.05197635,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0164334,Along Came a Spider,15,104,6.4,5.8,6.3,6.3,60000000,105178561,0.6,1.05178561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
